#Sequence ID	name	method	country	date	latlon	latitude	longitude	locality	lat_lon
Unknown|00000000|Unknown|2804	SRA Sample SRR1803358 139	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1672	SRA Sample SRR3160439 1257	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2467	SRA Sample SRR1805011 510	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|409	SRA Sample SRR346703 15	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1770	SRA Sample SRR1804611 17	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1335	SRA Sample SRR3160439 920	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|463	SRA Sample SRR3160439 48	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|560	SRA Sample SRR3160439 145	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|535	SRA Sample SRR3160439 120	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2060	SRA Sample SRR1805011 103	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1067	SRA Sample SRR3160439 652	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|464	SRA Sample SRR3160439 49	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2663	SRA Sample SRR2674233 6	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2072	SRA Sample SRR1805011 115	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1347	SRA Sample SRR3160439 932	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1158	SRA Sample SRR3160439 743	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|118	SRA Sample SRR4408002 102	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1255	SRA Sample SRR3160439 840	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|965	SRA Sample SRR3160439 550	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2473	SRA Sample SRR1805011 516	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1618	SRA Sample SRR3160439 1203	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3026	SRA Sample SRR1803358 361	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|722	SRA Sample SRR3160439 307	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|555	SRA Sample SRR3160439 140	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2578	SRA Sample SRR1805011 621	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2826	SRA Sample SRR1803358 161	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3029	SRA Sample SRR1803358 364	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1007	SRA Sample SRR3160439 592	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2715	SRA Sample SRR1803358 50	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|461	SRA Sample SRR3160439 46	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1830	SRA Sample SRR1804611 77	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2793	SRA Sample SRR1803358 128	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2885	SRA Sample SRR1803358 220	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1295	SRA Sample SRR3160439 880	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2241	SRA Sample SRR1805011 284	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1435	SRA Sample SRR3160439 1020	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|806	SRA Sample SRR3160439 391	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2151	SRA Sample SRR1805011 194	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|898	SRA Sample SRR3160439 483	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1937	SRA Sample SRR1804611 184	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2238	SRA Sample SRR1805011 281	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|365	SRA Sample SRR4408002 349	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2861	SRA Sample SRR1803358 196	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2808	SRA Sample SRR1803358 143	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2379	SRA Sample SRR1805011 422	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1324	SRA Sample SRR3160439 909	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|151	SRA Sample SRR4408002 135	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2583	SRA Sample SRR1805011 626	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2112	SRA Sample SRR1805011 155	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|967	SRA Sample SRR3160439 552	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2939	SRA Sample SRR1803358 274	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2682	SRA Sample SRR1803358 17	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1611	SRA Sample SRR3160439 1196	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1113	SRA Sample SRR3160439 698	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2604	SRA Sample SRR1805011 647	haplotype called by gretel version 0.0.8							
Division_No_18|20101001|Canada|35	SRA Sample SRR1554402 35	haplotype called by gretel version 0.0.8	Canada	20101001	56.130366,-106.346771	56.130366	-106.346771	Division No. 18	
Unknown|00000000|Unknown|2399	SRA Sample SRR1805011 442	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1498	SRA Sample SRR3160439 1083	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|7	SRA Sample SRR3160438 7	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|661	SRA Sample SRR3160439 246	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3072	SRA Sample SRR1803358 407	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|150	SRA Sample SRR3160438 150	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|2724	SRA Sample SRR1803358 59	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2866	SRA Sample SRR1803358 201	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1684	SRA Sample SRR3160439 1269	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2919	SRA Sample SRR1803358 254	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|841	SRA Sample SRR3160439 426	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1877	SRA Sample SRR1804611 124	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|88	SRA Sample SRR4408002 72	haplotype called by gretel version 0.0.8							
Division_No_18|20101001|Canada|21	SRA Sample SRR1554402 21	haplotype called by gretel version 0.0.8	Canada	20101001	56.130366,-106.346771	56.130366	-106.346771	Division No. 18	
Unknown|00000000|Unknown|2101	SRA Sample SRR1805011 144	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1859	SRA Sample SRR1804611 106	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|28	SRA Sample ERR589821 21	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|1456	SRA Sample SRR3160439 1041	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2185	SRA Sample SRR1805011 228	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1777	SRA Sample SRR1804611 24	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2410	SRA Sample SRR1805011 453	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1080	SRA Sample SRR3160439 665	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1424	SRA Sample SRR3160439 1009	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|135	SRA Sample SRR3160438 135	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|2091	SRA Sample SRR1805011 134	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2783	SRA Sample SRR1803358 118	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|517	SRA Sample SRR3160439 102	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1691	SRA Sample SRR3160439 1276	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1167	SRA Sample SRR3160439 752	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1855	SRA Sample SRR1804611 102	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1446	SRA Sample SRR3160439 1031	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1880	SRA Sample SRR1804611 127	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2751	SRA Sample SRR1803358 86	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|24	SRA Sample SRR3160438 24	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|1836	SRA Sample SRR1804611 83	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1912	SRA Sample SRR1804611 159	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2845	SRA Sample SRR1803358 180	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3054	SRA Sample SRR1803358 389	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1667	SRA Sample SRR3160439 1252	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1273	SRA Sample SRR3160439 858	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2794	SRA Sample SRR1803358 129	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1178	SRA Sample SRR3160439 763	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2807	SRA Sample SRR1803358 142	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1271	SRA Sample SRR3160439 856	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|679	SRA Sample SRR3160439 264	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1605	SRA Sample SRR3160439 1190	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|61	SRA Sample SRR3160438 61	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|819	SRA Sample SRR3160439 404	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2133	SRA Sample SRR1805011 176	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2168	SRA Sample SRR1805011 211	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|956	SRA Sample SRR3160439 541	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2820	SRA Sample SRR1803358 155	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2654	SRA Sample SRR341639 7	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|56	SRA Sample SRR3160438 56	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|2064	SRA Sample SRR1805011 107	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2597	SRA Sample SRR1805011 640	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|890	SRA Sample SRR3160439 475	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1243	SRA Sample SRR3160439 828	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2593	SRA Sample SRR1805011 636	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|444	SRA Sample SRR3160439 29	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3023	SRA Sample SRR1803358 358	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|24	SRA Sample SRR4408002 8	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1384	SRA Sample SRR3160439 969	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|247	SRA Sample SRR4408002 231	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1005	SRA Sample SRR3160439 590	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|699	SRA Sample SRR3160439 284	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1269	SRA Sample SRR3160439 854	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3005	SRA Sample SRR1803358 340	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|83	SRA Sample SRR4408002 67	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1594	SRA Sample SRR3160439 1179	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1231	SRA Sample SRR3160439 816	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1866	SRA Sample SRR1804611 113	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2478	SRA Sample SRR1805011 521	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1542	SRA Sample SRR3160439 1127	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|396	SRA Sample SRR346703 2	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|893	SRA Sample SRR3160439 478	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1606	SRA Sample SRR3160439 1191	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|987	SRA Sample SRR3160439 572	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1775	SRA Sample SRR1804611 22	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2422	SRA Sample SRR1805011 465	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1816	SRA Sample SRR1804611 63	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2559	SRA Sample SRR1805011 602	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|49	SRA Sample SRR3160438 49	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|1740	SRA Sample SRR3160439 1325	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|129	SRA Sample SRR4408002 113	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1487	SRA Sample SRR3160439 1072	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1143	SRA Sample SRR3160439 728	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1163	SRA Sample SRR3160439 748	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1874	SRA Sample SRR1804611 121	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1573	SRA Sample SRR3160439 1158	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2838	SRA Sample SRR1803358 173	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3087	SRA Sample SRR061149 7	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2170	SRA Sample SRR1805011 213	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|608	SRA Sample SRR3160439 193	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1383	SRA Sample SRR3160439 968	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1951	SRA Sample SRR1804611 198	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|888	SRA Sample SRR3160439 473	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1394	SRA Sample SRR3160439 979	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2482	SRA Sample SRR1805011 525	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1714	SRA Sample SRR3160439 1299	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1021	SRA Sample SRR3160439 606	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1123	SRA Sample SRR3160439 708	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|325	SRA Sample SRR4408002 309	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1153	SRA Sample SRR3160439 738	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2296	SRA Sample SRR1805011 339	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|335	SRA Sample SRR4408002 319	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1947	SRA Sample SRR1804611 194	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|462	SRA Sample SRR3160439 47	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1545	SRA Sample SRR3160439 1130	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2372	SRA Sample SRR1805011 415	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|22	SRA Sample SRR3160438 22	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|2263	SRA Sample SRR1805011 306	haplotype called by gretel version 0.0.8							
Division_No_18|20101001|Canada|1	SRA Sample SRR1554402 1	haplotype called by gretel version 0.0.8	Canada	20101001	56.130366,-106.346771	56.130366	-106.346771	Division No. 18	
Unknown|00000000|Unknown|2645	SRA Sample SRR061934 8	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|181	SRA Sample SRR4408002 165	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|210	SRA Sample SRR4408002 194	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2071	SRA Sample SRR1805011 114	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|490	SRA Sample SRR3160439 75	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1494	SRA Sample SRR3160439 1079	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2288	SRA Sample SRR1805011 331	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2144	SRA Sample SRR1805011 187	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|318	SRA Sample SRR4408002 302	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2606	SRA Sample SRR1805011 649	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1989	SRA Sample SRR1805011 32	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1177	SRA Sample SRR3160439 762	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2013	SRA Sample SRR1805011 56	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|54	SRA Sample SRR3160438 54	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|776	SRA Sample SRR3160439 361	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1662	SRA Sample SRR3160439 1247	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|793	SRA Sample SRR3160439 378	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1868	SRA Sample SRR1804611 115	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2777	SRA Sample SRR1803358 112	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|122	SRA Sample SRR4408002 106	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2051	SRA Sample SRR1805011 94	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|618	SRA Sample SRR3160439 203	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3008	SRA Sample SRR1803358 343	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|211	SRA Sample SRR4408002 195	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1082	SRA Sample SRR3160439 667	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2909	SRA Sample SRR1803358 244	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|216	SRA Sample SRR4408002 200	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|782	SRA Sample SRR3160439 367	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2196	SRA Sample SRR1805011 239	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3060	SRA Sample SRR1803358 395	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1275	SRA Sample SRR3160439 860	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|919	SRA Sample SRR3160439 504	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1085	SRA Sample SRR3160439 670	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2355	SRA Sample SRR1805011 398	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2081	SRA Sample SRR1805011 124	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2677	SRA Sample SRR1803358 12	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2208	SRA Sample SRR1805011 251	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|239	SRA Sample SRR4408002 223	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2661	SRA Sample SRR2674233 4	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1247	SRA Sample SRR3160439 832	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1541	SRA Sample SRR3160439 1126	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|489	SRA Sample SRR3160439 74	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|736	SRA Sample SRR3160439 321	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1484	SRA Sample SRR3160439 1069	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|387	SRA Sample SRR4305224 9	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|561	SRA Sample SRR3160439 146	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2664	SRA Sample SRR2674233 7	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|309	SRA Sample SRR4408002 293	haplotype called by gretel version 0.0.8							
Division_No_18|20101001|Canada|44	SRA Sample SRR1554402 44	haplotype called by gretel version 0.0.8	Canada	20101001	56.130366,-106.346771	56.130366	-106.346771	Division No. 18	
Unknown|00000000|Unknown|1181	SRA Sample SRR3160439 766	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1641	SRA Sample SRR3160439 1226	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2439	SRA Sample SRR1805011 482	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|670	SRA Sample SRR3160439 255	haplotype called by gretel version 0.0.8							
Division_No_18|20101001|Canada|31	SRA Sample SRR1554402 31	haplotype called by gretel version 0.0.8	Canada	20101001	56.130366,-106.346771	56.130366	-106.346771	Division No. 18	
Unknown|00000000|Unknown|327	SRA Sample SRR4408002 311	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1958	SRA Sample SRR1805011 1	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2823	SRA Sample SRR1803358 158	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2417	SRA Sample SRR1805011 460	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|338	SRA Sample SRR4408002 322	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|838	SRA Sample SRR3160439 423	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2970	SRA Sample SRR1803358 305	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2434	SRA Sample SRR1805011 477	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2324	SRA Sample SRR1805011 367	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2998	SRA Sample SRR1803358 333	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|44	SRA Sample SRR3160438 44	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|1062	SRA Sample SRR3160439 647	haplotype called by gretel version 0.0.8							
Division_No_18|20101001|Canada|42	SRA Sample SRR1554402 42	haplotype called by gretel version 0.0.8	Canada	20101001	56.130366,-106.346771	56.130366	-106.346771	Division No. 18	
Unknown|00000000|Unknown|552	SRA Sample SRR3160439 137	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2381	SRA Sample SRR1805011 424	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2420	SRA Sample SRR1805011 463	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|829	SRA Sample SRR3160439 414	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1838	SRA Sample SRR1804611 85	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1897	SRA Sample SRR1804611 144	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2084	SRA Sample SRR1805011 127	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|643	SRA Sample SRR3160439 228	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|856	SRA Sample SRR3160439 441	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2524	SRA Sample SRR1805011 567	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2184	SRA Sample SRR1805011 227	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2630	SRA Sample SRR1805011 673	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|276	SRA Sample SRR4408002 260	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|156	SRA Sample SRR3160438 156	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|2496	SRA Sample SRR1805011 539	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2813	SRA Sample SRR1803358 148	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1193	SRA Sample SRR3160439 778	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2446	SRA Sample SRR1805011 489	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|532	SRA Sample SRR3160439 117	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2646	SRA Sample SRR061934 9	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|127	SRA Sample SRR4408002 111	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1991	SRA Sample SRR1805011 34	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|416	SRA Sample SRR3160439 1	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2538	SRA Sample SRR1805011 581	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3063	SRA Sample SRR1803358 398	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1417	SRA Sample SRR3160439 1002	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|604	SRA Sample SRR3160439 189	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|706	SRA Sample SRR3160439 291	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1544	SRA Sample SRR3160439 1129	haplotype called by gretel version 0.0.8							
