#Sequence ID	name	method	country	date	latlon	latitude	longitude	locality	lat_lon
Unknown|00000000|Unknown|1470	SRA Sample SRR3160439 138	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|147	SRA Sample ERR1018206 147	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Dallas|20140616|USA|22	SRA Sample SRR3160438 22	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|439	SRA Sample SRR4408002 52	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3487	SRA Sample SRR1805011 592	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|454	SRA Sample ERR589821 110	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Division_No_18|20101001|Canada|54	SRA Sample SRR1554402 54	haplotype called by gretel version 0.0.8	Canada	20101001	56.130366,-106.346771	56.130366	-106.346771	Division No. 18	
Lanzhou_Shi|20120101|China|438	SRA Sample ERR589821 94	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|682	SRA Sample SRR4408002 295	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1824	SRA Sample SRR3160439 492	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|37	SRA Sample ERR1018206 37	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|3380	SRA Sample SRR1805011 485	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|187	SRA Sample SRR341602 187	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|811	SRA Sample SRR4408002 424	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|125	SRA Sample SRR341602 125	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1085	SRA Sample SRR4408002 698	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3252	SRA Sample SRR1805011 357	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1177	SRA Sample SRR4305224 88	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2699	SRA Sample SRR3160439 1367	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|457	SRA Sample SRR4408002 70	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3282	SRA Sample SRR1805011 387	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3877	SRA Sample SRR341639 138	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|102	SRA Sample ERR1018206 102	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|2889	SRA Sample SRR1804611 148	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|163	SRA Sample SRR341602 163	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|456	SRA Sample SRR4408002 69	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1670	SRA Sample SRR3160439 338	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|133	SRA Sample ERR1018206 133	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|2854	SRA Sample SRR1804611 113	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4718	SRA Sample SRR061149 92	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|62	SRA Sample SRR341602 62	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1359	SRA Sample SRR3160439 27	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2047	SRA Sample SRR3160439 715	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1901	SRA Sample SRR3160439 569	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|205	SRA Sample ERR1018206 205	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|3715	SRA Sample SRR061934 79	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|122	SRA Sample ERR1018206 122	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|3108	SRA Sample SRR1805011 213	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1866	SRA Sample SRR3160439 534	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|44	SRA Sample SRR3160438 44	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Lanzhou_Shi|20120101|China|452	SRA Sample ERR589821 108	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|4035	SRA Sample SRR2674233 125	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1666	SRA Sample SRR3160439 334	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2940	SRA Sample SRR1805011 45	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2766	SRA Sample SRR1804611 25	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1559	SRA Sample SRR3160439 227	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1905	SRA Sample SRR3160439 573	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1434	SRA Sample SRR3160439 102	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|845	SRA Sample SRR4408002 458	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4744	SRA Sample SRR061149 118	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3292	SRA Sample SRR1805011 397	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|669	SRA Sample SRR4408002 282	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|707	SRA Sample SRR4408002 320	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4418	SRA Sample SRR1803358 356	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|336	SRA Sample SRR341602 336	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3528	SRA Sample SRR1805011 633	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|943	SRA Sample SRR4408002 556	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2787	SRA Sample SRR1804611 46	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3261	SRA Sample SRR1805011 366	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|186	SRA Sample ERR1018206 186	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|4218	SRA Sample SRR1803358 156	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1225	SRA Sample SRR346703 45	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|17	SRA Sample ERR1018206 17	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|2447	SRA Sample SRR3160439 1115	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3405	SRA Sample SRR1805011 510	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3198	SRA Sample SRR1805011 303	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3115	SRA Sample SRR1805011 220	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|922	SRA Sample SRR4408002 535	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4119	SRA Sample SRR1803358 57	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2207	SRA Sample SRR3160439 875	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4052	SRA Sample SRR2674233 142	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|328	SRA Sample SRR341602 328	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3053	SRA Sample SRR1805011 158	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4419	SRA Sample SRR1803358 357	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|117	SRA Sample ERR1018206 117	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|2490	SRA Sample SRR3160439 1158	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|123	SRA Sample SRR341602 123	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|178	SRA Sample SRR341602 178	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|301	SRA Sample SRR341602 301	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2837	SRA Sample SRR1804611 96	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1668	SRA Sample SRR3160439 336	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|349	SRA Sample SRR341602 349	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2675	SRA Sample SRR3160439 1343	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2709	SRA Sample SRR3160439 1377	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1242	SRA Sample SRR346703 62	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|462	SRA Sample SRR4408002 75	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3577	SRA Sample SRR1805011 682	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2741	SRA Sample SRR3160439 1409	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4717	SRA Sample SRR061149 91	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|624	SRA Sample SRR4408002 237	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|308	SRA Sample SRR341602 308	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4162	SRA Sample SRR1803358 100	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1105	SRA Sample SRR4305224 16	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4368	SRA Sample SRR1803358 306	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|403	SRA Sample ERR589821 59	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Lanzhou_Shi|20120101|China|425	SRA Sample ERR589821 81	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|687	SRA Sample SRR4408002 300	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|958	SRA Sample SRR4408002 571	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2547	SRA Sample SRR3160439 1215	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2219	SRA Sample SRR3160439 887	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4331	SRA Sample SRR1803358 269	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|846	SRA Sample SRR4408002 459	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|282	SRA Sample ERR1018206 282	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|3143	SRA Sample SRR1805011 248	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1497	SRA Sample SRR3160439 165	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3038	SRA Sample SRR1805011 143	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|101	SRA Sample SRR341602 101	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1176	SRA Sample SRR4305224 87	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4332	SRA Sample SRR1803358 270	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2247	SRA Sample SRR3160439 915	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3183	SRA Sample SRR1805011 288	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1990	SRA Sample SRR3160439 658	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|978	SRA Sample SRR4408002 591	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|48	SRA Sample SRR3160438 48	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|3213	SRA Sample SRR1805011 318	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|287	SRA Sample SRR341602 287	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2774	SRA Sample SRR1804611 33	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4082	SRA Sample SRR1803358 20	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4675	SRA Sample SRR061149 49	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2158	SRA Sample SRR3160439 826	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2784	SRA Sample SRR1804611 43	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3822	SRA Sample SRR341639 83	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2304	SRA Sample SRR3160439 972	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3748	SRA Sample SRR341639 9	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|279	SRA Sample SRR341602 279	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|475	SRA Sample SRR4408002 88	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|810	SRA Sample SRR4408002 423	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4459	SRA Sample SRR1803358 397	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|728	SRA Sample SRR4408002 341	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3169	SRA Sample SRR1805011 274	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3653	SRA Sample SRR061934 17	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4444	SRA Sample SRR1803358 382	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3026	SRA Sample SRR1805011 131	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|213	SRA Sample ERR1018206 213	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|2275	SRA Sample SRR3160439 943	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4451	SRA Sample SRR1803358 389	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2239	SRA Sample SRR3160439 907	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2286	SRA Sample SRR3160439 954	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3263	SRA Sample SRR1805011 368	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4023	SRA Sample SRR2674233 113	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|652	SRA Sample SRR4408002 265	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|114	SRA Sample ERR1018206 114	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|1484	SRA Sample SRR3160439 152	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|985	SRA Sample SRR4408002 598	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|437	SRA Sample SRR4408002 50	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2488	SRA Sample SRR3160439 1156	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2705	SRA Sample SRR3160439 1373	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1801	SRA Sample SRR3160439 469	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|319	SRA Sample ERR1018206 319	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|2017	SRA Sample SRR3160439 685	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2446	SRA Sample SRR3160439 1114	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1625	SRA Sample SRR3160439 293	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3564	SRA Sample SRR1805011 669	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|16	SRA Sample SRR3160438 16	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|3683	SRA Sample SRR061934 47	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|187	SRA Sample ERR1018206 187	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|3234	SRA Sample SRR1805011 339	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3585	SRA Sample SRR1805011 690	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1488	SRA Sample SRR3160439 156	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|87	SRA Sample ERR1018206 87	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|2044	SRA Sample SRR3160439 712	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3505	SRA Sample SRR1805011 610	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2192	SRA Sample SRR3160439 860	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4593	SRA Sample SRR1803358 531	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3146	SRA Sample SRR1805011 251	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|212	SRA Sample ERR1018206 212	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|495	SRA Sample SRR4408002 108	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2104	SRA Sample SRR3160439 772	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|293	SRA Sample ERR1018206 293	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|1736	SRA Sample SRR3160439 404	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3763	SRA Sample SRR341639 24	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2159	SRA Sample SRR3160439 827	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4607	SRA Sample SRR1803358 545	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2052	SRA Sample SRR3160439 720	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4184	SRA Sample SRR1803358 122	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|5	SRA Sample SRR3160438 5	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|1869	SRA Sample SRR3160439 537	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|281	SRA Sample SRR341602 281	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|28	SRA Sample SRR341602 28	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1571	SRA Sample SRR3160439 239	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3345	SRA Sample SRR1805011 450	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1108	SRA Sample SRR4305224 19	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|70	SRA Sample SRR3160438 70	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Lanzhou_Shi|20120101|China|305	SRA Sample ERR1018206 305	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|3635	SRA Sample SRR1805011 740	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|332	SRA Sample ERR1018206 332	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|1526	SRA Sample SRR3160439 194	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2545	SRA Sample SRR3160439 1213	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4199	SRA Sample SRR1803358 137	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2654	SRA Sample SRR3160439 1322	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4489	SRA Sample SRR1803358 427	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3090	SRA Sample SRR1805011 195	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2172	SRA Sample SRR3160439 840	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2539	SRA Sample SRR3160439 1207	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3006	SRA Sample SRR1805011 111	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1010	SRA Sample SRR4408002 623	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4625	SRA Sample SRR1803358 563	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1700	SRA Sample SRR3160439 368	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1088	SRA Sample SRR4408002 701	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1556	SRA Sample SRR3160439 224	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|864	SRA Sample SRR4408002 477	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|13	SRA Sample SRR3160438 13	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|4421	SRA Sample SRR1803358 359	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3605	SRA Sample SRR1805011 710	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1837	SRA Sample SRR3160439 505	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3538	SRA Sample SRR1805011 643	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2354	SRA Sample SRR3160439 1022	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2685	SRA Sample SRR3160439 1353	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4727	SRA Sample SRR061149 101	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4324	SRA Sample SRR1803358 262	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4227	SRA Sample SRR1803358 165	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3674	SRA Sample SRR061934 38	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2888	SRA Sample SRR1804611 147	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2171	SRA Sample SRR3160439 839	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3141	SRA Sample SRR1805011 246	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|8	SRA Sample SRR341602 8	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1819	SRA Sample SRR3160439 487	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|894	SRA Sample SRR4408002 507	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1304	SRA Sample SRR346703 124	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|779	SRA Sample SRR4408002 392	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4732	SRA Sample SRR061149 106	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2348	SRA Sample SRR3160439 1016	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3539	SRA Sample SRR1805011 644	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|214	SRA Sample ERR1018206 214	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|1146	SRA Sample SRR4305224 57	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3709	SRA Sample SRR061934 73	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|508	SRA Sample ERR589821 164	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|2992	SRA Sample SRR1805011 97	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|142	SRA Sample SRR341602 142	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3257	SRA Sample SRR1805011 362	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|83	SRA Sample ERR1018206 83	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|3513	SRA Sample SRR1805011 618	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4096	SRA Sample SRR1803358 34	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1284	SRA Sample SRR346703 104	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|470	SRA Sample ERR589821 126	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|4589	SRA Sample SRR1803358 527	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|16	SRA Sample SRR341602 16	haplotype called by gretel version 0.0.8							
Division_No_18|20101001|Canada|66	SRA Sample SRR1554402 66	haplotype called by gretel version 0.0.8	Canada	20101001	56.130366,-106.346771	56.130366	-106.346771	Division No. 18	
Unknown|00000000|Unknown|4075	SRA Sample SRR1803358 13	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4228	SRA Sample SRR1803358 166	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2764	SRA Sample SRR1804611 23	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|522	SRA Sample SRR4408002 135	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3784	SRA Sample SRR341639 45	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1140	SRA Sample SRR4305224 51	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|75	SRA Sample SRR341602 75	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4373	SRA Sample SRR1803358 311	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2029	SRA Sample SRR3160439 697	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3725	SRA Sample SRR061934 89	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|123	SRA Sample ERR1018206 123	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|2703	SRA Sample SRR3160439 1371	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|527	SRA Sample SRR4408002 140	haplotype called by gretel version 0.0.8							
