#Sequence ID	name	date	latlon	primer	latitude	longitude	sample_number	location	type	country	locality	note	address	altitude	contact	university	sample_date	sex	yearmonth	method	sample	bin_id	sample_processing	Description	site	source	volunteer	sampletype	sampleid	notes	lat_lon
Montreal|20091117|Canada|5	SRA Sample SRR2566037 5	20091117	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Montreal|20091117|Canada|1	SRA Sample SRR2566037 1	20091117	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Montreal|20091117|Canada|2	SRA Sample SRR2566037 2	20091117	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Montreal|20091117|Canada|3	SRA Sample SRR2566037 3	20091117	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Sergelen|20130601|Mongolia|1	SRA Sample SRR3992984 1	20130601	47.55,106.79		47.55	106.79				Mongolia	Sergelen									haplotype called by gretel version 0.0.8											47.55 N 106.79 E
Edmonton|20130101|Canada|1	SRA Sample SRR2082449 1	20130101	53.520710,-113.524239		53.520710	-113.524239				Canada	Edmonton									haplotype called by gretel version 0.0.8											53.520710 N 113.524239 W
Edmonton|20130101|Canada|3	SRA Sample SRR2082446 1	20130101	53.520710,-113.524239		53.520710	-113.524239				Canada	Edmonton									haplotype called by gretel version 0.0.8											53.520710 N 113.524239 W
Edmonton|20130101|Canada|2	SRA Sample SRR2082447 1	20130101	53.520710,-113.524239		53.520710	-113.524239				Canada	Edmonton									haplotype called by gretel version 0.0.8											53.520710 N 113.524239 W
Dallas|20140616|USA|76	SRA Sample SRR3160438 76	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|77	SRA Sample SRR3160438 77	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|74	SRA Sample SRR3160438 74	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|75	SRA Sample SRR3160438 75	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|72	SRA Sample SRR3160438 72	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|73	SRA Sample SRR3160438 73	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|70	SRA Sample SRR3160438 70	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|71	SRA Sample SRR3160438 71	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Oslo|20060206|Norway|1	Cinek.Norway.amplicons.T9785_C	20060206	59.9138688,10.7522454	C	59.9138688	10.7522454				Norway	Oslo						20060206		200602	Sanger											
Dallas|20140616|USA|78	SRA Sample SRR3160438 78	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|79	SRA Sample SRR3160438 79	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Victorville|20170403|USA|1	BibbyS2_20170403	20170403	34.6147109,-117.357345	C	34.6147109	-117.357345				USA	Victorville		Victor Valley Wastewater Reclamation Authority, 20111 Shay Rd. Victorville, CA 92394																		
Oslo|20060512|Norway|1	Cinek.Norway.amplicons.T11138_C	20060512	59.9138688,10.7522454	C	59.9138688	10.7522454				Norway	Oslo						20060512		200605	Sanger											
Barcelona|20150501|Spain|1	Muniesa E32 Girona primer C Raw Sewage	20150501	41.3942867,2.1701905	C	41.3942867	2.1701905				Spain	Barcelona				Maite Muniesa	Universitat de Barcelona										Raw Sewage					
Lodz|20160303|Poland|3	Decewicz Dziewit Primer C Lodz 20160303	20160303	51.727940,19.347618	C	51.727940	19.347618				Poland	Lodz		Group Wastewater Treatment Plant, Sanitariuszek 66, 91-867 Lodz, Poland		Lukasz Dziewit	University of Warsaw															
Lodz|20160303|Poland|2	Decewicz Dziewit Primer C Lodz 20160303	20160303	51.727940,19.347618	C	51.727940	19.347618				Poland	Lodz		Group Wastewater Treatment Plant, Sanitariuszek 66, 91-867 Lodz, Poland		Lukasz Dziewit	University of Warsaw															
Lodz|20160303|Poland|1	Decewicz Dziewit Primer C Lodz 20160303	20160303	51.727940,19.347618	C	51.727940	19.347618				Poland	Lodz		Group Wastewater Treatment Plant, Sanitariuszek 66, 91-867 Lodz, Poland		Lukasz Dziewit	University of Warsaw															
Lodz|20160303|Poland|5	Decewicz Dziewit Primer C Lodz 20160303	20160303	51.727940,19.347618	C	51.727940	19.347618				Poland	Lodz		Group Wastewater Treatment Plant, Sanitariuszek 66, 91-867 Lodz, Poland		Lukasz Dziewit	University of Warsaw															
Lodz|20160303|Poland|4	Decewicz Dziewit Primer C Lodz 20160303	20160303	51.727940,19.347618	C	51.727940	19.347618				Poland	Lodz		Group Wastewater Treatment Plant, Sanitariuszek 66, 91-867 Lodz, Poland		Lukasz Dziewit	University of Warsaw															
San_Diego|20170713|USA|1	VolunteerE_20170713	20170713	32.777199,-117.070971	C	32.777199	-117.070971				USA	San Diego	base called by phred, consensus by merger															E	Daily	DE9		
Bethesda|19901030|USA|2	SRA Sample SRR1714192 2	19901030	38.98,-77.11		38.98	-77.11				USA	Bethesda									haplotype called by gretel version 0.0.8											38.98 N 77.11 W
Riga|20160201|Latvia|1	31.Latvia.Riga.01-02-2016	20160201	56.9496487,24.1051865		56.9496487	24.1051865				Latvia	Riga																			crAssphage_C 1-1238 (100%) aligns to NODE_148_length_21876_cov_34.8783 14499-15736 with 99.111% identity	
Lincoln|20121005|USA|2	SRA Sample SRR3737026 2	20121005	40.829,-96.667		40.829	-96.667				USA	Lincoln									haplotype called by gretel version 0.0.8											40.829 N 96.667 W
Lincoln|20121005|USA|3	SRA Sample SRR3737026 3	20121005	40.829,-96.667		40.829	-96.667				USA	Lincoln									haplotype called by gretel version 0.0.8											40.829 N 96.667 W
Lanzhou_Shi|20120101|China|48	SRA Sample ERR589750 1	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Niederdorla|20100201|Germany|10	SRA Sample SRR2155368 9	20100201	51.165691,10.451526		51.165691	10.451526				Germany	Niederdorla									haplotype called by gretel version 0.0.8											
Evrange|20121018|Luxembourg|48	SRA Sample SRR3313045 48	20121018	49.5,6.2		49.5	6.2				Luxembourg	Evrange									haplotype called by gretel version 0.0.8											49.5 N 6.2 E
Evrange|20121018|Luxembourg|49	SRA Sample SRR3313045 49	20121018	49.5,6.2		49.5	6.2				Luxembourg	Evrange									haplotype called by gretel version 0.0.8											49.5 N 6.2 E
Evrange|20121018|Luxembourg|44	SRA Sample SRR3313045 44	20121018	49.5,6.2		49.5	6.2				Luxembourg	Evrange									haplotype called by gretel version 0.0.8											49.5 N 6.2 E
Evrange|20121018|Luxembourg|45	SRA Sample SRR3313045 45	20121018	49.5,6.2		49.5	6.2				Luxembourg	Evrange									haplotype called by gretel version 0.0.8											49.5 N 6.2 E
Evrange|20121018|Luxembourg|46	SRA Sample SRR3313045 46	20121018	49.5,6.2		49.5	6.2				Luxembourg	Evrange									haplotype called by gretel version 0.0.8											49.5 N 6.2 E
Evrange|20121018|Luxembourg|47	SRA Sample SRR3313045 47	20121018	49.5,6.2		49.5	6.2				Luxembourg	Evrange									haplotype called by gretel version 0.0.8											49.5 N 6.2 E
Evrange|20121018|Luxembourg|40	SRA Sample SRR3313045 40	20121018	49.5,6.2		49.5	6.2				Luxembourg	Evrange									haplotype called by gretel version 0.0.8											49.5 N 6.2 E
Evrange|20121018|Luxembourg|41	SRA Sample SRR3313045 41	20121018	49.5,6.2		49.5	6.2				Luxembourg	Evrange									haplotype called by gretel version 0.0.8											49.5 N 6.2 E
Evrange|20121018|Luxembourg|42	SRA Sample SRR3313045 42	20121018	49.5,6.2		49.5	6.2				Luxembourg	Evrange									haplotype called by gretel version 0.0.8											49.5 N 6.2 E
Evrange|20121018|Luxembourg|43	SRA Sample SRR3313045 43	20121018	49.5,6.2		49.5	6.2				Luxembourg	Evrange									haplotype called by gretel version 0.0.8											49.5 N 6.2 E
Mount_Pulaski|20170313|USA|1	BibbyS1_20170313	20170313	40.013333,-89.306667	C	40.013333	-89.306667				USA	Mount Pulaski	This location is approximate. The acutal sample site is unknown, but is in Illinois. The location is the geographic center of Illinois																			
Kjellerup|20090101|Denmark|167	SRA Sample ERR525890 24	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kostelec_nad_Orlici|20151201|Czech_Republic|2	Cinek primerC sample 20 20151201	20151201	50.1226675,16.2131856	C	50.1226675	16.2131856	375	Zastavka u Brna	post-STP, refugee camp	Czech_Republic	Kostelec nad Orlici				Ondrej Cinek	Univerzita Karlova															
Kostelec_nad_Orlici|20151201|Czech_Republic|1	Cinek primerC sample 7 20151201	20151201	50.1226675,16.2131856	C	50.1226675	16.2131856	318	Plzen	pre-sewage treatment plant	Czech_Republic	Kostelec nad Orlici				Ondrej Cinek	Univerzita Karlova															
Kjellerup|20090101|Denmark|164	SRA Sample ERR525890 21	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|163	SRA Sample ERR525890 20	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|162	SRA Sample ERR525890 19	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|161	SRA Sample ERR525890 18	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|160	SRA Sample ERR525890 17	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|169	SRA Sample ERR525890 26	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|168	SRA Sample ERR525890 25	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Zerdab|20070126|Azerbaijan|1	Cinek lab sample 344 C 20070126	20070126	40.143105,47.576927	C	40.143105	47.576927				Azerbaijan	Zerdab	Assembly of 4 reads: 344_C_intF.ab1 (reversed), 344_C_r.ab1, 344_C_f.ab1 (reversed), 344_C_intR.ab1			Ondrej Cinek	Univerzita Karlova		m													
San_Diego|20170712|USA|1	VolunteerE_20170712	20170712	32.777199,-117.070971	C	32.777199	-117.070971				USA	San Diego	base called by phred, consensus by merger															E	Daily	DE8		
Zerdab|20031229|Azerbaijan|1	Cinek lab sample 326 C 20031229	20031229	40.143105,47.576927	C	40.143105	47.576927				Azerbaijan	Zerdab	Assembly of 4 reads: 326_C_intF.ab1 (reversed), 326_C_r.ab1, 326_C_f.ab1 (reversed), 326_C_intR.ab1			Ondrej Cinek	Univerzita Karlova		f													
San_Diego|20170608|USA|1	VolunteerD_20170608	20170608	32.777199,-117.070971	C	32.777199	-117.070971				USA	San Diego	base called by phred, consensus by merger															D	Weekly	WD2		
Waianae|20161212|USA|1	Hawaii C Waianae Waste Water Treatment Plant Dec 12 2016	20161212	21.4467837,-158.1928871	C	21.4467837	-158.1928871				USA	Waianae		Waianae, HI 96792		Olivia Nigro	Hawai'i Pacific University															
San_Marcos|20160101|USA|1	San_Marcos Primer C Site 4 20160101	20160101	33.144526,-117.178849	C	33.144526	-117.178849				USA	San Marcos		Vallecitos Water District, 201 Vallecitos De Oro, San Marcos, CA 92069		Rob Edwards	San Diego State University			201601						4						
Mascot|20170816|Australia|1	Barr Monash Sample6 PrimerC 20170816	20170816	-33.9399228,151.1730824	C	-33.9399228	151.1730824	6	New South Wales, Australia	Raw Sewage	Australia	Mascot																				
Dallas|20140616|USA|69	SRA Sample SRR3160438 69	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|68	SRA Sample SRR3160438 68	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|61	SRA Sample SRR3160438 61	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|60	SRA Sample SRR3160438 60	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|63	SRA Sample SRR3160438 63	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|62	SRA Sample SRR3160438 62	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|65	SRA Sample SRR3160438 65	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|64	SRA Sample SRR3160438 64	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|67	SRA Sample SRR3160438 67	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|66	SRA Sample SRR3160438 66	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Zastavka|20151201|Czech_Republic|1	Cinek primerC sample 19 20151201	20151201	49.1874756,16.3586742	C	49.1874756	16.3586742	343	Ostrava	pre-sewage treatment plant	Czech_Republic	Zastavka				Ondrej Cinek	Univerzita Karlova															
Zastavka|20151201|Czech_Republic|2	Cinek primerC sample 2 20151201	20151201	49.1879958,16.3630967	C	49.1879958	16.3630967	427	Plzen	pre-sewage treatment plant	Czech_Republic	Zastavka				Ondrej Cinek	Univerzita Karlova															
Khartoum|20160303|Sudan|2	Cinek primer C sample 260 20170421	20170421	15.5007,32.5599	C	15.5007	32.5599	260			Sudan	Khartoum				Ondrej Cinek	Univerzita Karlova	20160303														
Khartoum|20160303|Sudan|1	Cinek primer C sample 252 20170421	20170421	15.5007,32.5599	C	15.5007	32.5599	252			Sudan	Khartoum				Ondrej Cinek	Univerzita Karlova	20160303														
Novosibirskiy_rayon|20160301|Russia|2	Tyakht Nov_287_C primer C	20160301	55.03,82.57	C	55.03	82.57				Russia	Novosibirskiy rayon		Novosibirsk, Russia		Alexander Tyakht	Federal Research and Clinical Center of Physical-Chemical Medicine															
Novosibirskiy_rayon|20160301|Russia|1	Tyakht Nov_282_C primer C	20160301	55.03,82.57	C	55.03	82.57				Russia	Novosibirskiy rayon		Novosibirsk, Russia		Alexander Tyakht	Federal Research and Clinical Center of Physical-Chemical Medicine															
Evrange|20120907|Luxembourg|8	SRA Sample SRR3313044 8	20120907	49.5,6.2		49.5	6.2				Luxembourg	Evrange									haplotype called by gretel version 0.0.8											49.5 N 6.2 E
Evrange|20120907|Luxembourg|1	SRA Sample SRR3313044 1	20120907	49.5,6.2		49.5	6.2				Luxembourg	Evrange									haplotype called by gretel version 0.0.8											49.5 N 6.2 E
Evrange|20120907|Luxembourg|3	SRA Sample SRR3313044 3	20120907	49.5,6.2		49.5	6.2				Luxembourg	Evrange									haplotype called by gretel version 0.0.8											49.5 N 6.2 E
Evrange|20120907|Luxembourg|2	SRA Sample SRR3313044 2	20120907	49.5,6.2		49.5	6.2				Luxembourg	Evrange									haplotype called by gretel version 0.0.8											49.5 N 6.2 E
Evrange|20120907|Luxembourg|5	SRA Sample SRR3313044 5	20120907	49.5,6.2		49.5	6.2				Luxembourg	Evrange									haplotype called by gretel version 0.0.8											49.5 N 6.2 E
Evrange|20120907|Luxembourg|4	SRA Sample SRR3313044 4	20120907	49.5,6.2		49.5	6.2				Luxembourg	Evrange									haplotype called by gretel version 0.0.8											49.5 N 6.2 E
Evrange|20120907|Luxembourg|7	SRA Sample SRR3313044 7	20120907	49.5,6.2		49.5	6.2				Luxembourg	Evrange									haplotype called by gretel version 0.0.8											49.5 N 6.2 E
Evrange|20120907|Luxembourg|6	SRA Sample SRR3313044 6	20120907	49.5,6.2		49.5	6.2				Luxembourg	Evrange									haplotype called by gretel version 0.0.8											49.5 N 6.2 E
San_Cristobal_Island_Galapagos|20160206|Ecuador|1	14a.Ecuador.San_Cristobal_Island_Galapagos.06-02-2016	20160206	-0.8674715,-89.436391		-0.8674715	-89.436391				Ecuador	San_Cristobal_Island_Galapagos																			crAssphage_C 1-1238 (100%) aligns to NODE_317_length_22106_cov_69.6777 7659-6422 with 98.142% identity	
Lanzhou_Shi|20120101|China|59	SRA Sample ERR589821 10	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|58	SRA Sample ERR589821 9	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|57	SRA Sample ERR589821 8	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|56	SRA Sample ERR589821 7	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|55	SRA Sample ERR589821 6	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|54	SRA Sample ERR589821 5	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|53	SRA Sample ERR589821 4	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|52	SRA Sample ERR589821 3	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|51	SRA Sample ERR589821 2	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|50	SRA Sample ERR589821 1	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Baltimore|20140607|USA|1	SRA Sample SRR4435801 1	20140607	39.288462639338995,-76.6259459406137		39.288462639338995	-76.6259459406137				USA	Baltimore									haplotype called by gretel version 0.0.8											39.288462639338995 N 76.62594594061375 W
Baltimore|20140607|USA|2	SRA Sample SRR4435801 2	20140607	39.288462639338995,-76.6259459406137		39.288462639338995	-76.6259459406137				USA	Baltimore									haplotype called by gretel version 0.0.8											39.288462639338995 N 76.62594594061375 W
Montreal|20100715|Canada|3	SRA Sample SRR2583984 3	20100715	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Montreal|20100715|Canada|2	SRA Sample SRR2583984 2	20100715	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Montreal|20100715|Canada|1	SRA Sample SRR2583984 1	20100715	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Montreal|20100715|Canada|5	SRA Sample SRR2583972 2	20100715	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Montreal|20100715|Canada|4	SRA Sample SRR2583972 1	20100715	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Gatchinskiy_rayon|20160301|Russia|2	Tyakht Spb_74_14P_C primer C	20160301	59.57,30.18	C	59.57	30.18				Russia	Gatchinskiy rayon		Saint-Petersburg, Russia		Alexander Tyakht	Federal Research and Clinical Center of Physical-Chemical Medicine															
Gatchinskiy_rayon|20160301|Russia|3	Tyakht Spb_105_45P_C primer C	20160301	59.57,30.18	C	59.57	30.18				Russia	Gatchinskiy rayon		Saint-Petersburg, Russia		Alexander Tyakht	Federal Research and Clinical Center of Physical-Chemical Medicine															
Gatchinskiy_rayon|20160301|Russia|1	Tyakht Spb_73_13P_C primer C	20160301	59.57,30.18	C	59.57	30.18				Russia	Gatchinskiy rayon		Saint-Petersburg, Russia		Alexander Tyakht	Federal Research and Clinical Center of Physical-Chemical Medicine															
Singapore|20101007|Singapore|2	SRA Sample SRR1025216 2	20101007	1.352083,103.819836		1.352083	103.819836				Singapore	Singapore									haplotype called by gretel version 0.0.8											
Singapore|20101007|Singapore|1	SRA Sample SRR1025216 1	20101007	1.352083,103.819836		1.352083	103.819836				Singapore	Singapore									haplotype called by gretel version 0.0.8											
Niederdorla|20110501|Germany|1	SRA Sample SRR2155337 1	20110501	51.165691,10.451526		51.165691	10.451526				Germany	Niederdorla									haplotype called by gretel version 0.0.8											
Evrange|20121018|Luxembourg|53	SRA Sample SRR3313045 53	20121018	49.5,6.2		49.5	6.2				Luxembourg	Evrange									haplotype called by gretel version 0.0.8											49.5 N 6.2 E
Evrange|20121018|Luxembourg|52	SRA Sample SRR3313045 52	20121018	49.5,6.2		49.5	6.2				Luxembourg	Evrange									haplotype called by gretel version 0.0.8											49.5 N 6.2 E
Evrange|20121018|Luxembourg|51	SRA Sample SRR3313045 51	20121018	49.5,6.2		49.5	6.2				Luxembourg	Evrange									haplotype called by gretel version 0.0.8											49.5 N 6.2 E
Evrange|20121018|Luxembourg|50	SRA Sample SRR3313045 50	20121018	49.5,6.2		49.5	6.2				Luxembourg	Evrange									haplotype called by gretel version 0.0.8											49.5 N 6.2 E
Dallas|20140616|USA|105	SRA Sample SRR3160438 105	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|104	SRA Sample SRR3160438 104	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|107	SRA Sample SRR3160438 107	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|106	SRA Sample SRR3160438 106	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|101	SRA Sample SRR3160438 101	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|100	SRA Sample SRR3160438 100	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|103	SRA Sample SRR3160438 103	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|102	SRA Sample SRR3160438 102	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|109	SRA Sample SRR3160438 109	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|108	SRA Sample SRR3160438 108	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Kathmandu|20160130|Nepal|1	33.Nepal.Kathmandu.30-01-2016	20160130	27.7172453,85.3239605		27.7172453	85.3239605				Nepal	Kathmandu																			crAssphage_C 1-1236 (99%) aligns to NODE_52_length_23056_cov_15.679 15372-16607 with 95.712% identity	
Kjellerup|20090101|Denmark|303	SRA Sample ERR321201 1	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Division_No_18|20101001|Canada|68	SRA Sample SRR1554402 20	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Division_No_18|20101001|Canada|59	SRA Sample SRR1554402 11	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Carlsbad|20150901|USA|1	Carlsbad Primer A Site 3 20150901	20150901	33.116202,-117.321597	C	33.116202	-117.321597				USA	Carlsbad		Encina Wastewater Authority, 6200 Avenida Encinas, Carlsbad, CA 92011		Rob Edwards	San Diego State University			201509						3						
Division_No_18|20101001|Canada|58	SRA Sample SRR1554402 10	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Zerdab|20071016|Azerbaijan|1	Cinek lab sample 343 C 20071016	20071016	40.143105,47.576927	C	40.143105	47.576927				Azerbaijan	Zerdab	Assembly of 4 reads: 343_C_intF.ab1 (reversed), 343_C_r.ab1, 343_C_f.ab1 (reversed), 343_C_intR.ab1			Ondrej Cinek	Univerzita Karlova		f													
Kjellerup|20090101|Denmark|301	SRA Sample ERR321621 38	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Oslo|20060131|Norway|1	Cinek.Norway.amplicons.T9717_C_partial	20060131	59.9138688,10.7522454	C	59.9138688	10.7522454				Norway	Oslo						20060131		200601	Sanger											
Division_No_18|20101001|Canada|51	SRA Sample SRR1554402 3	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Division_No_18|20101001|Canada|50	SRA Sample SRR1554402 2	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Addis_Ababa|20160201|Ethiopia|1	24.Ethiopia.Addis_Ababa.01-02-2016	20160201	8.9806034,38.7577605		8.9806034	38.7577605				Ethiopia	Addis_Ababa																			crAssphage_C 1-1238 (100%) aligns to NODE_4_length_75696_cov_10.7976 7671-6434 with 98.465% identity	
Davis|20160421|United_States|1	DiazMunoz_Davis1_C	20160421	38.590894,-121.666779	C	38.590894	-121.666779				United States	Davis		City of Davis WWTP, 45452 Co Rd 28H, California 95776, USA	8.659m																	
Division_No_18|20101001|Canada|54	SRA Sample SRR1554402 6	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
