#Sequence ID	name	date	latlon	primer	latitude	longitude	sample_number	location	type	country	locality	note	address	altitude	contact	university	sample_date	sex	yearmonth	method	sample	bin_id	sample_processing	Description	site	source	volunteer	sampletype	sampleid	notes	lat_lon
Lanzhou_Shi|20120101|China|528	SRA Sample ERR1018206 482	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|523	SRA Sample ERR1018206 477	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|522	SRA Sample ERR1018206 476	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|521	SRA Sample ERR1018206 475	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|520	SRA Sample ERR1018206 474	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|527	SRA Sample ERR1018206 481	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|526	SRA Sample ERR1018206 480	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|525	SRA Sample ERR1018206 479	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|524	SRA Sample ERR1018206 478	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Jericho|20151202|Israel|1	Qimron lab primer B 20151202	20151202	31.85,35.45	B	31.85	35.45				Israel	Jericho	Collected in Jericho			Udi Qimron	Tel Aviv University															
Bogota|20160127|Colombia|1	2.Colombia.Bogota.27-01-2016	20160127	4.710988599999999,-74.072092		4.710988599999999	-74.072092				Colombia	Bogota																			crAssphage_B 1-1354 (100%) aligns to NODE_25_length_59693_cov_16.6043 30707-32060 with 98.671% identity	
Independence|20120705|USA|3	SRA Sample SRR2940947 3	20120705	37.09024,-95.712891		37.09024	-95.712891				USA	Independence									haplotype called by gretel version 0.0.8											
Independence|20120705|USA|2	SRA Sample SRR2940947 2	20120705	37.09024,-95.712891		37.09024	-95.712891				USA	Independence									haplotype called by gretel version 0.0.8											
Independence|20120705|USA|1	SRA Sample SRR2940947 1	20120705	37.09024,-95.712891		37.09024	-95.712891				USA	Independence									haplotype called by gretel version 0.0.8											
Independence|20120705|USA|7	SRA Sample SRR2940946 3	20120705	37.09024,-95.712891		37.09024	-95.712891				USA	Independence									haplotype called by gretel version 0.0.8											
Independence|20120705|USA|6	SRA Sample SRR2940946 2	20120705	37.09024,-95.712891		37.09024	-95.712891				USA	Independence									haplotype called by gretel version 0.0.8											
Independence|20120705|USA|5	SRA Sample SRR2940946 1	20120705	37.09024,-95.712891		37.09024	-95.712891				USA	Independence									haplotype called by gretel version 0.0.8											
Independence|20120705|USA|4	SRA Sample SRR2940947 4	20120705	37.09024,-95.712891		37.09024	-95.712891				USA	Independence									haplotype called by gretel version 0.0.8											
Independence|20120705|USA|9	SRA Sample SRR2940946 5	20120705	37.09024,-95.712891		37.09024	-95.712891				USA	Independence									haplotype called by gretel version 0.0.8											
Independence|20120705|USA|8	SRA Sample SRR2940946 4	20120705	37.09024,-95.712891		37.09024	-95.712891				USA	Independence									haplotype called by gretel version 0.0.8											
San_Marcos|20151026|USA|1	Edwards Primer B Site 4 20151026	20151026	33.144526,-117.178849	B	33.144526	-117.178849				USA	San Marcos		Vallecitos Water District, 201 Vallecitos De Oro, San Marcos, CA 92069		Rob Edwards	San Diego State University															
Lanzhou_Shi|20140101|China|29	SRA Sample ERR1190954 4	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|28	SRA Sample ERR1190954 3	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|25	SRA Sample ERR1190683 2	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|24	SRA Sample ERR1190683 1	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|27	SRA Sample ERR1190954 2	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Courtaboeuf_Cedex|20050101|France|5	SRA Sample ERR479384 5	20050101	46.227638,2.213749		46.227638	2.213749				France	Courtaboeuf Cedex									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|21	SRA Sample ERR1190865 1	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|20	SRA Sample ERR1190617 1	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|23	SRA Sample ERR1190705 2	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|22	SRA Sample ERR1190705 1	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Marseille|20151217|France|1	Desnues lab sewage 27 primer B 20151217	20151217	43.2888,5.4005	B	43.2888	5.4005				France	Marseille	coordinates are hospital location			Christelle Desnues	Aix Marseille Universite															
Kjellerup|20090101|Denmark|68	SRA Sample ERR414307 1	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|69	SRA Sample ERR209492 1	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|60	SRA Sample ERR525802 2	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|61	SRA Sample ERR525802 3	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|62	SRA Sample ERR321275 1	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|63	SRA Sample ERR321275 2	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|64	SRA Sample ERR321275 3	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|65	SRA Sample ERR414256 1	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|66	SRA Sample ERR414256 2	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|67	SRA Sample ERR414256 3	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Montreal|20101118|Canada|23	SRA Sample SRR2565925 23	20101118	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Montreal|20101118|Canada|22	SRA Sample SRR2565925 22	20101118	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Montreal|20101118|Canada|21	SRA Sample SRR2565925 21	20101118	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Engelsskiy_rayon|20160301|Russia|1	Tyakht SAR_275_B primer B	20160301	51.32,46.00	B	51.32	46.00				Russia	Engelsskiy rayon		Saratov, Russia		Alexander Tyakht	Federal Research and Clinical Center of Physical-Chemical Medicine															
Roma|20130101|Italy|9	SRA Sample SRR4074260 3	20130101	41.87194,12.56738		41.87194	12.56738				Italy	Roma									haplotype called by gretel version 0.0.8											
Roma|20130101|Italy|8	SRA Sample SRR4074260 2	20130101	41.87194,12.56738		41.87194	12.56738				Italy	Roma									haplotype called by gretel version 0.0.8											
Montreal|20101118|Canada|25	SRA Sample SRR2565925 25	20101118	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Montreal|20101118|Canada|24	SRA Sample SRR2565925 24	20101118	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Roma|20130101|Italy|5	SRA Sample SRR4074305 5	20130101	41.87194,12.56738		41.87194	12.56738				Italy	Roma									haplotype called by gretel version 0.0.8											
Roma|20130101|Italy|4	SRA Sample SRR4074305 4	20130101	41.87194,12.56738		41.87194	12.56738				Italy	Roma									haplotype called by gretel version 0.0.8											
Roma|20130101|Italy|7	SRA Sample SRR4074260 1	20130101	41.87194,12.56738		41.87194	12.56738				Italy	Roma									haplotype called by gretel version 0.0.8											
Roma|20130101|Italy|6	SRA Sample SRR4074305 6	20130101	41.87194,12.56738		41.87194	12.56738				Italy	Roma									haplotype called by gretel version 0.0.8											
Roma|20130101|Italy|1	SRA Sample SRR4074305 1	20130101	41.87194,12.56738		41.87194	12.56738				Italy	Roma									haplotype called by gretel version 0.0.8											
Roma|20130101|Italy|3	SRA Sample SRR4074305 3	20130101	41.87194,12.56738		41.87194	12.56738				Italy	Roma									haplotype called by gretel version 0.0.8											
Roma|20130101|Italy|2	SRA Sample SRR4074305 2	20130101	41.87194,12.56738		41.87194	12.56738				Italy	Roma									haplotype called by gretel version 0.0.8											
Dallas|20140616|USA|33	SRA Sample SRR3160438 33	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|32	SRA Sample SRR3160438 32	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|31	SRA Sample SRR3160438 31	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|30	SRA Sample SRR3160438 30	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|37	SRA Sample SRR3160438 37	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|36	SRA Sample SRR3160438 36	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|35	SRA Sample SRR3160438 35	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|34	SRA Sample SRR3160438 34	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|39	SRA Sample SRR3160438 39	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|38	SRA Sample SRR3160438 38	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Zerdab|20060505|Azerbaijan|1	Cinek lab sample 351 B 20060505	20060505	40.143105,47.576927	B	40.143105	47.576927				Azerbaijan	Zerdab	Assembly of 2 reads: 351_B_intr.ab1 (reversed), 351_B_intf.ab1			Ondrej Cinek	Univerzita Karlova		m													
Montreal|20101118|Canada|29	SRA Sample SRR2565925 29	20101118	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Montreal|20101118|Canada|28	SRA Sample SRR2565925 28	20101118	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Dakar|20160202|Senegal|1	8.Senegal.Dakar.02-02-2016	20160202	14.7645042,-17.3660286		14.7645042	-17.3660286				Senegal	Dakar																			crAssphage_B 1-1354 (100%) aligns to NODE_315_length_6683_cov_4.13262 254-1607 with 98.375% identity	
Montreal|20100305|Canada|3	SRA Sample SRR2566041 3	20100305	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Montreal|20100305|Canada|2	SRA Sample SRR2566041 2	20100305	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Montreal|20100305|Canada|1	SRA Sample SRR2566041 1	20100305	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Lanzhou_Shi|20120101|China|660	SRA Sample ERR589509 4	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|661	SRA Sample ERR589509 5	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|662	SRA Sample ERR589509 6	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Ankara|20160203|Turkey|1	46.Turkey.Ankara.03-02-2016	20160203	39.9333635,32.8597419		39.9333635	32.8597419				Turkey	Ankara																			crAssphage_B 1-759 (56%) aligns to NODE_44264_length_2112_cov_2.46184 1354-2112 with 96.838% identity	
Lanzhou_Shi|20120101|China|664	SRA Sample ERR1018293 2	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|665	SRA Sample ERR1018293 3	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|666	SRA Sample ERR1018293 4	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|667	SRA Sample ERR1018293 5	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|668	SRA Sample ERR1018252 1	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|669	SRA Sample ERR1018252 2	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Rybienko_Stare|20160126|Poland|1	Decewicz Dziewit Primer B Wyszkow 20160126	20160126	52.577948,21.429024	B	52.577948	21.429024				Poland	Rybienko Stare		Municipal Wastewater Treatment Plant, Rybienko Stare, 07-200 Wyszkow, Poland		Lukasz Dziewit	University of Warsaw															
Rybienko_Stare|20160126|Poland|3	Decewicz Dziewit Primer B Wyszkow 20160126	20160126	52.577948,21.429024	B	52.577948	21.429024				Poland	Rybienko Stare		Municipal Wastewater Treatment Plant, Rybienko Stare, 07-200 Wyszkow, Poland		Lukasz Dziewit	University of Warsaw															
Rybienko_Stare|20160126|Poland|2	Decewicz Dziewit Primer B Wyszkow 20160126	20160126	52.577948,21.429024	B	52.577948	21.429024				Poland	Rybienko Stare		Municipal Wastewater Treatment Plant, Rybienko Stare, 07-200 Wyszkow, Poland		Lukasz Dziewit	University of Warsaw															
Rybienko_Stare|20160126|Poland|5	Decewicz Dziewit Primer B Wyszkow 20160126	20160126	52.577948,21.429024	B	52.577948	21.429024				Poland	Rybienko Stare		Municipal Wastewater Treatment Plant, Rybienko Stare, 07-200 Wyszkow, Poland		Lukasz Dziewit	University of Warsaw															
Rybienko_Stare|20160126|Poland|4	Decewicz Dziewit Primer B Wyszkow 20160126	20160126	52.577948,21.429024	B	52.577948	21.429024				Poland	Rybienko Stare		Municipal Wastewater Treatment Plant, Rybienko Stare, 07-200 Wyszkow, Poland		Lukasz Dziewit	University of Warsaw															
Lanzhou_Shi|20120101|China|192	SRA Sample ERR1018206 146	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|193	SRA Sample ERR1018206 147	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|190	SRA Sample ERR1018206 144	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|191	SRA Sample ERR1018206 145	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|196	SRA Sample ERR1018206 150	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|197	SRA Sample ERR1018206 151	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|194	SRA Sample ERR1018206 148	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|195	SRA Sample ERR1018206 149	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|198	SRA Sample ERR1018206 152	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|199	SRA Sample ERR1018206 153	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|115	SRA Sample ERR321327 1	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|119	SRA Sample ERR321621 1	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Lusaka|20160125|Zambia|1	49.Zambia.Lusaka.25-01-2016	20160125	-15.3875259,28.3228165		-15.3875259	28.3228165				Zambia	Lusaka																			crAssphage_B 1-1354 (100%) aligns to NODE_26_length_40435_cov_10.5536 10909-12262 with 97.341% identity	
Lanzhou_Shi|20120101|China|448	SRA Sample ERR1018206 402	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|449	SRA Sample ERR1018206 403	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Calgary|20160201|Canada|1	22a.Canada.Calgary.01-02-2016	20160201	51.0486151,-114.0708459		51.0486151	-114.0708459				Canada	Calgary																			crAssphage_B 1-1354 (100%) aligns to NODE_507_length_22046_cov_46.809 16827-15474 with 98.449% identity	
Lanzhou_Shi|20120101|China|338	SRA Sample ERR1018206 292	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|339	SRA Sample ERR1018206 293	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|336	SRA Sample ERR1018206 290	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|337	SRA Sample ERR1018206 291	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|334	SRA Sample ERR1018206 288	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|335	SRA Sample ERR1018206 289	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|332	SRA Sample ERR1018206 286	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|445	SRA Sample ERR1018206 399	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|330	SRA Sample ERR1018206 284	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|331	SRA Sample ERR1018206 285	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|534	SRA Sample ERR1018206 488	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|535	SRA Sample ERR1018206 489	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|536	SRA Sample ERR1018206 490	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|537	SRA Sample ERR1018206 491	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|530	SRA Sample ERR1018206 484	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|531	SRA Sample ERR1018206 485	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|532	SRA Sample ERR1018206 486	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|533	SRA Sample ERR1018206 487	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|538	SRA Sample ERR1018206 492	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|539	SRA Sample ERR1018206 493	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Zagreb|20160201|Croatia|1	68.Croatia.Zagreb.01-02-2016	20160201	45.8150108,15.9819189		45.8150108	15.9819189				Croatia	Zagreb																			crAssphage_B 1-1354 (100%) aligns to NODE_166_length_27821_cov_32.3395 17442-16089 with 97.858% identity	
Lanzhou_Shi|20120101|China|202	SRA Sample ERR1018206 156	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|203	SRA Sample ERR1018206 157	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|200	SRA Sample ERR1018206 154	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|201	SRA Sample ERR1018206 155	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|206	SRA Sample ERR1018206 160	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|207	SRA Sample ERR1018206 161	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|204	SRA Sample ERR1018206 158	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|205	SRA Sample ERR1018206 159	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|208	SRA Sample ERR1018206 162	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|209	SRA Sample ERR1018206 163	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|688	SRA Sample ERR589770 3	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Montreal|20100308|Canada|1	SRA Sample SRR2566042 1	20100308	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Lanzhou_Shi|20120101|China|686	SRA Sample ERR589770 1	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|687	SRA Sample ERR589770 2	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|684	SRA Sample ERR1018275 1	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|685	SRA Sample ERR1018275 2	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|682	SRA Sample ERR1018191 3	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|683	SRA Sample ERR1018191 4	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|680	SRA Sample ERR1018191 1	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|681	SRA Sample ERR1018191 2	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|60	SRA Sample ERR1018206 14	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Montreal|20100419|Canada|1	SRA Sample SRR2566063 1	20100419	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Baltimore|20140630|USA|2	SRA Sample SRR4435736 2	20140630	39.288462639338995,-76.6259459406137		39.288462639338995	-76.6259459406137				USA	Baltimore									haplotype called by gretel version 0.0.8											39.288462639338995 N 76.62594594061375 W
Baltimore|20140630|USA|3	SRA Sample SRR4435736 3	20140630	39.288462639338995,-76.6259459406137		39.288462639338995	-76.6259459406137				USA	Baltimore									haplotype called by gretel version 0.0.8											39.288462639338995 N 76.62594594061375 W
